condition,source_line,iteration,observed_at,raw_rows,mv_rows,query_number,query_name,latency_sec,compilation_sec,execution_sec,legend_label,attribution_legend_label,data_path,warehouse,display_latency_sec,included_in_plot,exclusion_reason
imv_interactive,6,6,2026-08-11T12:08:57Z,2786291244,44541,4,Daily activity,3.18,1.136,2.044,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,2.408,True,
imv_interactive,7,7,2026-08-11T12:18:57Z,3343738155,54595,4,Daily activity,2.408,1.032,1.376,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,2.895,True,
imv_interactive,8,8,2026-08-11T12:28:57Z,3899391577,64476,4,Daily activity,3.998,1.404,2.594,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.18,True,
imv_interactive,9,9,2026-08-11T12:38:57Z,4448004794,74152,4,Daily activity,2.895,1.46,1.435,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.638,True,
imv_interactive,10,10,2026-08-11T12:48:57Z,5002254267,75251,4,Daily activity,3.931,1.71,2.221,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.918,True,
imv_interactive,11,11,2026-08-11T12:58:57Z,5553730140,89889,4,Daily activity,3.638,1.933,1.705,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.931,True,
imv_interactive,12,12,2026-08-11T13:08:57Z,6107183801,99951,4,Daily activity,4.148,1.975,2.173,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.918,True,
imv_interactive,13,13,2026-08-11T13:18:57Z,6662885451,109945,4,Daily activity,3.918,2.222,1.696,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.931,True,
imv_interactive,14,14,2026-08-11T13:28:57Z,7220407062,119560,4,Daily activity,9.33,2.357,6.973,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.918,True,
imv_interactive,15,15,2026-08-11T13:38:57Z,7772453021,120361,4,Daily activity,2.943,2.223,0.72,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.918,True,
imv_interactive,16,16,2026-08-11T13:48:57Z,8327660844,130332,4,Daily activity,4.28,0.294,3.986,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.832,True,
imv_interactive,17,17,2026-08-11T13:58:57Z,8869790384,144506,4,Daily activity,1.907,0.538,1.369,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.832,True,
imv_interactive,18,18,2026-08-11T14:08:57Z,9416167217,154291,4,Daily activity,3.832,0.561,3.271,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.832,True,
imv_interactive,19,19,2026-08-11T14:18:57Z,9966828956,154877,4,Daily activity,1.899,0.845,1.054,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.28,True,
imv_interactive,20,20,2026-08-11T14:28:57Z,10515573711,164959,4,Daily activity,4.559,0.941,3.618,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.832,True,
imv_interactive,21,21,2026-08-11T14:38:57Z,11061458462,174876,4,Daily activity,4.421,1.53,2.891,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.421,True,
imv_interactive,22,22,2026-08-11T14:48:57Z,11598082800,183964,4,Daily activity,4.779,1.157,3.622,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.421,True,
imv_interactive,23,23,2026-08-11T14:58:57Z,12155361632,185326,4,Daily activity,2.388,0.874,1.514,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.559,True,
imv_interactive,24,24,2026-08-11T15:08:57Z,12701532891,200473,4,Daily activity,10.429,1.508,8.921,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.421,True,
imv_interactive,25,25,2026-08-11T15:18:57Z,13239818975,210421,4,Daily activity,2.365,1.414,0.951,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.779,True,
imv_interactive,26,26,2026-08-11T15:28:57Z,13783825272,220093,4,Daily activity,9.896,1.706,8.19,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,2.754,True,
imv_interactive,27,27,2026-08-11T15:38:57Z,14320432691,221045,4,Daily activity,2.459,1.63,0.829,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.93,True,
imv_interactive,28,28,2026-08-11T15:48:57Z,14865686419,231080,4,Daily activity,10.305,2.126,8.179,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.459,True,
imv_interactive,29,29,2026-08-11T15:58:57Z,15406449067,241034,4,Daily activity,2.754,1.61,1.144,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.93,True,
imv_interactive,30,30,2026-08-11T16:08:57Z,15953152260,256209,4,Daily activity,4.93,1.68,3.25,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.792,True,
imv_interactive,31,31,2026-08-11T16:18:57Z,16496810019,265071,4,Daily activity,3.459,1.902,1.557,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.93,True,
imv_interactive,32,32,2026-08-11T16:28:57Z,17037168163,266645,4,Daily activity,10.606,2.089,8.517,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.792,True,
imv_interactive,33,33,2026-08-11T16:38:57Z,17587595862,276663,4,Daily activity,3.792,2.862,0.93,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.93,True,
imv_interactive,34,34,2026-08-11T16:48:57Z,18120902444,286445,4,Daily activity,8.985,3.205,5.78,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.525,True,
imv_interactive,35,35,2026-08-11T16:58:57Z,18664388826,292723,4,Daily activity,3.568,2.696,0.872,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,8.985,True,
imv_interactive,36,36,2026-08-11T17:08:57Z,19216193045,296867,4,Daily activity,9.768,3.421,6.347,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,4.88,True,
imv_interactive,37,37,2026-08-11T17:18:57Z,19745883933,311850,4,Daily activity,4.525,3.42,1.105,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,8.985,True,
imv_interactive,38,38,2026-08-11T17:28:57Z,20305329136,321452,4,Daily activity,10.188,3.614,6.574,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,7.027,True,
imv_interactive,39,39,2026-08-11T17:38:57Z,20844684066,322191,4,Daily activity,4.88,3.873,1.007,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,9.768,True,
imv_interactive,40,40,2026-08-11T17:48:57Z,21391428069,332210,4,Daily activity,10.593,4.165,6.428,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,7.547,True,
imv_interactive,41,41,2026-08-11T17:58:57Z,21938345201,356051,4,Daily activity,7.027,3.724,3.303,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,10.188,True,
imv_interactive,42,42,2026-08-11T18:08:57Z,22480394175,357598,4,Daily activity,10.479,4.883,5.596,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,7.547,True,
imv_interactive,43,43,2026-08-11T18:18:57Z,23027036303,367612,4,Daily activity,7.547,4.754,2.793,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,7.547,True,
imv_interactive,44,44,2026-08-11T18:28:57Z,23563684837,377635,4,Daily activity,11.456,4.7,6.756,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,7.547,True,
imv_interactive,45,45,2026-08-11T18:38:57Z,24108292723,387804,4,Daily activity,7.458,4.341,3.117,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,10.479,True,
imv_interactive,46,46,2026-08-11T18:48:57Z,24651647019,397339,4,Daily activity,6.76,4.986,1.774,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,11.456,True,
imv_interactive,47,47,2026-08-11T18:58:57Z,25200289313,398498,4,Daily activity,13.043,10.3,2.743,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,11.456,True,
imv_interactive,48,48,2026-08-11T19:08:57Z,25747852434,413927,4,Daily activity,11.922,10.3,1.622,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,11.922,True,
imv_interactive,49,49,2026-08-11T19:18:57Z,26283076869,424144,4,Daily activity,12.882,10.385,2.497,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,12.882,True,
imv_interactive,50,50,2026-08-11T19:28:57Z,26820178083,434321,4,Daily activity,11.439,9.984,1.455,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.043,True,
imv_interactive,51,51,2026-08-11T19:38:57Z,27375417517,442724,4,Daily activity,13.136,10.401,2.735,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.136,True,
imv_interactive,52,52,2026-08-11T19:48:57Z,27918995748,445164,4,Daily activity,13.451,11.316,2.135,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.451,True,
imv_interactive,53,53,2026-08-11T19:58:57Z,28455528243,455348,4,Daily activity,15.06,11.723,3.337,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.451,True,
imv_interactive,54,54,2026-08-11T20:08:57Z,28993570106,470389,4,Daily activity,16.024,11.462,4.562,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.451,True,
imv_interactive,55,55,2026-08-11T20:18:57Z,29545700964,471235,4,Daily activity,13.754,11.274,2.48,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.676,True,
imv_interactive,56,56,2026-08-11T20:28:57Z,30083988028,481460,4,Daily activity,12.982,12.188,0.794,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.754,True,
imv_interactive,57,57,2026-08-11T20:38:57Z,30630575890,491435,4,Daily activity,13.438,11.369,2.069,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.676,True,
imv_interactive,58,58,2026-08-11T20:48:57Z,31165284381,494356,4,Daily activity,13.676,11.825,1.851,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.676,True,
imv_interactive,59,59,2026-08-11T20:58:57Z,31720586913,502317,4,Daily activity,15.289,12.51,2.779,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.488,True,
imv_interactive,60,60,2026-08-11T21:08:57Z,32256432850,512514,4,Daily activity,12.624,11.372,1.252,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.676,True,
imv_interactive,61,61,2026-08-11T21:18:57Z,32804567571,527794,4,Daily activity,14.732,12.02,2.712,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,13.828,True,
imv_interactive,62,62,2026-08-11T21:28:57Z,33359668543,538072,4,Daily activity,13.488,11.809,1.679,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.732,True,
imv_interactive,63,63,2026-08-11T21:38:57Z,33893505898,548548,4,Daily activity,15.573,12.589,2.984,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.244,True,
imv_interactive,64,64,2026-08-11T21:48:57Z,34442826434,559115,4,Daily activity,13.828,12.316,1.512,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.732,True,
imv_interactive,65,65,2026-08-11T21:58:57Z,34990195086,574478,4,Daily activity,16.011,12.658,3.353,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.573,True,
imv_interactive,66,66,2026-08-11T22:08:57Z,35543561911,584951,4,Daily activity,14.244,12.551,1.693,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.717,True,
imv_interactive,67,67,2026-08-11T22:18:57Z,36086551556,595352,4,Daily activity,15.966,12.992,2.974,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.966,True,
imv_interactive,68,68,2026-08-11T22:28:57Z,36629144961,610534,4,Daily activity,15.717,14.61,1.107,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.011,True,
imv_interactive,69,69,2026-08-11T22:38:57Z,37176739226,625922,4,Daily activity,18.037,14.274,3.763,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.966,True,
imv_interactive,70,70,2026-08-11T22:48:57Z,37714068818,636036,4,Daily activity,16.956,14.904,2.052,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.49,True,
imv_interactive,71,71,2026-08-11T22:58:57Z,38258658415,645397,4,Daily activity,16.49,13.747,2.743,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.49,True,
imv_interactive,72,72,2026-08-11T23:08:57Z,38815458699,647027,4,Daily activity,14.552,13.316,1.236,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.694,True,
imv_interactive,73,73,2026-08-11T23:18:57Z,39353814542,657293,4,Daily activity,17.153,13.615,3.538,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.49,True,
imv_interactive,74,74,2026-08-11T23:28:57Z,39910561199,667594,4,Daily activity,14.964,13.345,1.619,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.49,True,
imv_interactive,75,75,2026-08-11T23:38:57Z,40450795463,683174,4,Daily activity,16.694,13.984,2.71,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.983,True,
imv_interactive,76,76,2026-08-11T23:48:57Z,41001235716,693776,4,Daily activity,15.983,13.939,2.044,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,16.403,True,
imv_interactive,77,77,2026-08-11T23:58:57Z,41541364286,704017,4,Daily activity,17.713,14.451,3.262,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.983,True,
imv_interactive,78,78,2026-08-12T00:08:57Z,42087321356,713298,4,Daily activity,15.123,13.335,1.788,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.983,True,
imv_interactive,79,79,2026-08-12T00:18:57Z,42638946619,714939,4,Daily activity,16.403,13.58,2.823,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.123,True,
imv_interactive,80,80,2026-08-12T00:28:57Z,43189555601,725251,4,Daily activity,13.935,12.493,1.442,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.123,True,
imv_interactive,81,81,2026-08-12T00:38:57Z,43737335549,740685,4,Daily activity,13.956,11.269,2.687,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.931,True,
imv_interactive,82,82,2026-08-12T00:48:57Z,44285385932,750762,4,Daily activity,14.844,12.867,1.977,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.931,True,
imv_interactive,83,83,2026-08-12T00:58:57Z,44819116712,751509,4,Daily activity,15.964,12.991,2.973,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.931,True,
imv_interactive,84,84,2026-08-12T01:08:57Z,45370941730,761877,4,Daily activity,14.931,13.312,1.619,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.964,True,
imv_interactive,85,85,2026-08-12T01:18:57Z,45915210443,772204,4,Daily activity,17.127,13.061,4.066,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.964,True,
imv_interactive,86,86,2026-08-12T01:28:57Z,46469268846,787826,4,Daily activity,18.076,13.398,4.678,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,15.964,True,
imv_interactive,87,87,2026-08-12T01:38:57Z,47014619196,796688,4,Daily activity,16.793,13.394,3.399,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,14.931,True,
imv_interactive,88,88,2026-08-12T01:48:57Z,47557887173,798764,4,Daily activity,3.323,0.31,3.013,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.455,True,
imv_interactive,89,89,2026-08-12T01:58:57Z,48108937450,809157,4,Daily activity,1.341,0.595,0.746,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.455,True,
imv_interactive,90,90,2026-08-12T02:08:57Z,48654354733,819224,4,Daily activity,3.455,0.632,2.823,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.323,True,
imv_interactive,91,91,2026-08-12T02:18:57Z,49198792764,827602,4,Daily activity,1.239,0.729,0.51,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,3.02,True,
imv_interactive,92,92,2026-08-12T02:28:57Z,49752959746,830036,4,Daily activity,4.745,0.782,3.963,Interactive MV,Interactive MV · Interactive + Gen2 fallback,Interactive Materialized View,Interactive Small,1.341,True,
