system,workload,iteration,raw_rows,query,seconds,source,phase
clickhouse,dashboard,177,91318721092,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,177,91318721092,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,177,91318721092,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,177,91318721092,4,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,178,91841644344,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,178,91841644344,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,178,91841644344,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,178,91841644344,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,179,92330582028,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,179,92330582028,2,0.012,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,179,92330582028,3,0.02,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,179,92330582028,4,0.027,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,180,92808126794,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,180,92808126794,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,180,92808126794,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,180,92808126794,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,182,93798216437,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,182,93798216437,2,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,182,93798216437,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,182,93798216437,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,183,94324820860,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,183,94324820860,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,183,94324820860,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,183,94324820860,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,184,94869720583,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,184,94869720583,2,0.02,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,184,94869720583,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,184,94869720583,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,185,95368092163,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,185,95368092163,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,185,95368092163,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,185,95368092163,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,186,95854521730,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,186,95854521730,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,186,95854521730,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,186,95854521730,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,188,96870245467,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,188,96870245467,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,188,96870245467,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,188,96870245467,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,189,97440595296,1,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,189,97440595296,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,189,97440595296,3,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,189,97440595296,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,190,97990299109,1,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,190,97990299109,2,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,190,97990299109,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,190,97990299109,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,191,98531195718,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,191,98531195718,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,191,98531195718,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,191,98531195718,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,192,99080355059,1,0.008,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,192,99080355059,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,192,99080355059,3,0.02,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,192,99080355059,4,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,193,99566521565,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,193,99566521565,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,193,99566521565,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,193,99566521565,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,194,100131703953,1,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,194,100131703953,2,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,194,100131703953,3,0.02,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,194,100131703953,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,195,100628479137,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,195,100628479137,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,195,100628479137,3,0.02,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,195,100628479137,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,197,101589700036,1,0.014,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,197,101589700036,2,0.021,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,197,101589700036,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,197,101589700036,4,0.015,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,198,102117228913,1,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,198,102117228913,2,0.034,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,198,102117228913,3,0.017,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,198,102117228913,4,0.019,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,199,102574208551,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,199,102574208551,2,0.013,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,199,102574208551,3,0.018,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,199,102574208551,4,0.016,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
clickhouse,dashboard,200,103042831818,1,0.007,quotes/clickhouse-cloud/results_t2/matched/databricks_serverless_20260918/dashboard_active_matched_to_databricks.jsonl,accepted_ingestion_window
